date,spy_adjClose,tlt_adjClose
2010-07-21,81.444997545874,67.1432540903614
2010-07-22,83.2630001996018,66.3667271882089
2010-07-23,83.9856372376945,65.6625883871044
2010-07-26,84.8604083890698,65.5507158673028
2010-07-27,84.8528016834057,64.9189651672464
2010-07-28,84.3051188755881,65.1295487339319
2010-07-29,83.8943567697249,65.1098065245551
2010-07-30,83.8791433583966,66.1232399392288
2010-08-02,85.7732130687658,65.1982661001832
2010-08-03,85.3624509629026,65.5746003956476
2010-08-04,85.9329538877126,65.0728213350284
2010-08-05,85.841673419743,65.3765297138242
2010-08-06,85.4917649591929,66.0895841683882
2010-08-09,85.9481672990408,65.8452969941395
2010-08-10,85.4841582535287,65.9839464714158
2010-08-11,83.1412929089757,66.8686621835601
2010-08-12,82.6316436294788,66.7036032820406
2010-08-13,82.3882290482265,67.5355001456986
2010-08-16,82.3501955199059,69.2257032972578
2010-08-17,83.3618873732356,68.8295619336111
2010-08-18,83.5140214865182,69.0144279033129
2010-08-19,82.0611407046688,70.0906119412197
2010-08-20,81.7949060064241,70.0113836684904
2010-08-23,81.4830310741947,70.024588380612
2010-08-24,80.2735648735975,71.1469889109442
2010-08-25,80.585439805827,70.915906448817
2010-08-26,80.0453637036735,71.5827444109556
2010-08-27,81.2852567269272,69.5558211002967
2010-08-30,80.1062173489866,70.8868560821496
2010-08-31,80.1062173489866,71.6751773958065
2010-09-01,82.5023296331885,70.1977338478347
2010-09-02,83.270606905266,69.4560219430274
2010-09-03,84.3507591095729,68.5951063392332
2010-09-07,83.3999209015562,69.9990610161899
2010-09-08,83.9856372376945,69.4427770875844
2010-09-09,84.3735792265653,68.0719345492352
2010-09-10,84.7995547437567,67.7606804463249
2010-09-13,85.7427862461092,68.0951130462604
2010-09-14,85.6895393064603,68.7474221768275
2010-09-15,86.0166276500181,67.7275683077175
2010-09-16,85.9938075330256,67.0587031078466
2010-09-17,86.0258545839886,67.3302226444278
2010-09-20,87.3412112368863,67.720945879996
2010-09-21,87.1653205216733,68.6613306164481
2010-09-22,86.7370648672415,69.277216394547
2010-09-23,86.0335020063892,69.4772137117361
2010-09-24,87.807704003321,68.5421269174612
2010-09-27,87.3870957712897,69.7341639073301
2010-09-28,87.6929926673125,70.2109787032776
2010-09-29,87.5400442193011,69.9195918835319
2010-09-30,87.2800318576818,69.8732348894815
2010-10-01,87.647108132909,69.5369652280961
2010-10-04,86.9894298064602,69.7164411922638
2010-10-05,88.7406895361903,69.2976639425391
2010-10-06,88.7330421137897,70.1684547316492
2010-10-07,88.6259782001817,69.5834960336211
2010-10-08,89.1230606562187,69.2777221687427
2010-10-11,89.2071823026249,69.291016684607
2010-10-12,89.4824895090454,68.6063491175967
2010-10-13,90.178404947497,68.4999929906825
2010-10-14,89.8266235170709,67.4749858175469
2010-10-15,90.0101616546845,66.6520552855482
2010-10-18,90.4537121539175,67.1904831780514
2010-10-19,89.2683616818294,67.5959659119118
2010-10-20,90.1401678354942,67.7422055864188
2010-10-21,90.339000817909,66.9378873766301
2010-10-22,90.5072441107214,67.3899009160155
2010-10-25,90.7749038947413,67.5826713960475
2010-10-26,90.7901987395425,66.5390519007018
2010-10-27,90.5301863779231,65.9540932026737
2010-10-28,90.5454812227243,66.1335691668414
2010-10-29,90.6143080243294,66.7517641545302
2010-11-01,90.6448977139317,66.4655431988593
2010-11-02,91.3637554195851,67.3391246334987
2010-11-03,91.7308316948123,65.9654011561268
2010-11-04,93.4973862693435,66.4788803199988
2010-11-05,93.8491676997696,65.3385564625688
2010-11-08,93.6732769845566,65.6319731276385
2010-11-09,93.0003038133066,64.1848954839993
2010-11-10,93.3750275109344,64.2715867714062
2010-11-11,93.0232460805083,64.2382439685574
2010-11-12,91.9220172548265,63.8914788189295
2010-11-15,91.7920110740169,62.5577667049763
2010-11-16,90.3619430851107,64.1102076056179
2010-11-17,90.4078276195141,63.7581076075342
2010-11-18,91.7384791172129,64.0181814697551
2010-11-19,91.9908440564316,64.4116265433713
2010-11-22,91.9143698324259,64.6850375267317
2010-11-23,90.5837183347271,65.0051284340805
2010-11-24,91.9220172548265,63.8447988949412
2010-11-26,90.851378118747,64.7317174507201
2010-11-29,91.1266853251674,65.2852079780107
2010-11-30,90.6143080243294,65.6253045670688
2010-12-01,92.5414584692725,64.1740750776188
2010-12-02,93.7268089413605,64.0040934826314
2010-12-03,93.9791738805793,63.5021793242043
2010-12-06,93.8797573893719,64.3989326205941
2010-12-07,93.9332893461759,63.0203417321142
2010-12-08,94.2774233542014,62.4113525532226
